0 0.000000 0.000000
1 -0.500000 -1.000000
2 -1.000000 -2.000000
3 0.500000 -1.000000
4 -1.000000 -3.000000
5 -2.000000 -4.000000
6 -1.000000 -4.000000
7 0.000000 -4.000000
8 0.500000 -2.000000
9 0.000000 -2.000000
