5,0
25,5.719412241543026
45,16.586795187337064
65,0
85,0
105,0
125,0
145,171.91855709415574
165,252.15545731474967
185,58.80804923114574
205,0
225,0
245,0
265,442.1454797724483
285,805.9653439540618
305,410.9337003025144
325,0
345,0
365,0
385,579.6560211659857
405,1615.6954952330684
425,1218.751505134083
445,0
465,0
485,0
