500,0
520,2071.49769080123
540,2781.7831826651204
560,841.1977786867981
580,0
600,0
620,0
640,2262.213370432827
660,4352.294390478566
680,2447.938862429594
700,0
720,0
740,0
760,1712.316383790578
780,5863.544683224141
800,4773.442220271886
820,0
840,0
860,0
880,136.17353309021726
900,6895.411142961621
920,7629.32929683015
940,1098.4408697816327
960,0
980,0
1000,0
